Projection # 1 - Tilt angle: 30.13
Radius	s(1/A)	Res(A)	NLOO2D
533	0.00532	  187.848	  0.2713
534	0.00533	  187.497	  0.2851
535	0.00534	  187.146	  0.2853
536	0.00535	  186.797	  0.2755
537	0.00536	  186.449	  0.2818
538	0.00537	  186.103	  0.2694
539	0.00538	  185.757	  0.2640
540	0.00539	  185.413	  0.2707
541	0.00540	  185.071	  0.2714
542	0.00541	  184.729	  0.2806
543	0.00542	  184.389	  0.2650
544	0.00543	  184.050	  0.2597
545	0.00544	  183.712	  0.2815
546	0.00545	  183.376	  0.2803
547	0.00546	  183.041	  0.2825
548	0.00547	  182.707	  0.2631
549	0.00548	  182.374	  0.2560
550	0.00549	  182.042	  0.2656
551	0.00550	  181.712	  0.2497
552	0.00551	  181.383	  0.2497
553	0.00552	  181.055	  0.2611
554	0.00553	  180.728	  0.2542
555	0.00554	  180.402	  0.2516
556	0.00555	  180.078	  0.2506
557	0.00556	  179.754	  0.2538
558	0.00557	  179.432	  0.2524
559	0.00558	  179.111	  0.2546
560	0.00559	  178.791	  0.2514
561	0.00560	  178.473	  0.2314
562	0.00561	  178.155	  0.2305
563	0.00562	  177.839	  0.2327
564	0.00563	  177.523	  0.2430
565	0.00564	  177.209	  0.2424
566	0.00565	  176.896	  0.2370
567	0.00566	  176.584	  0.2374
568	0.00567	  176.273	  0.2210
569	0.00568	  175.963	  0.2256
570	0.00569	  175.655	  0.2425
571	0.00570	  175.347	  0.2536
572	0.00571	  175.041	  0.2543
573	0.00572	  174.735	  0.2417
574	0.00573	  174.431	  0.2339
575	0.00574	  174.127	  0.2379
576	0.00575	  173.825	  0.2514
577	0.00576	  173.524	  0.2243
578	0.00577	  173.224	  0.2142
579	0.00578	  172.924	  0.2266
580	0.00579	  172.626	  0.2036
581	0.00580	  172.329	  0.2281
582	0.00581	  172.033	  0.2388
583	0.00582	  171.738	  0.2315
584	0.00583	  171.444	  0.2300
585	0.00584	  171.151	  0.2332
586	0.00585	  170.859	  0.2448
587	0.00586	  170.568	  0.2258
588	0.00587	  170.278	  0.2144
589	0.00588	  169.988	  0.2189
590	0.00589	  169.700	  0.2369
591	0.00590	  169.413	  0.2211
592	0.00591	  169.127	  0.2139
593	0.00592	  168.842	  0.2201
594	0.00593	  168.558	  0.2206
595	0.00594	  168.274	  0.2090
596	0.00595	  167.992	  0.1992
597	0.00596	  167.711	  0.2127
598	0.00597	  167.430	  0.2118
599	0.00598	  167.151	  0.2115
600	0.00599	  166.872	  0.2174
601	0.00600	  166.594	  0.2236
602	0.00601	  166.318	  0.2113
603	0.00602	  166.042	  0.1966
604	0.00603	  165.767	  0.1970
605	0.00604	  165.493	  0.2043
606	0.00605	  165.220	  0.1925
607	0.00606	  164.948	  0.2005
608	0.00607	  164.676	  0.2092
609	0.00608	  164.406	  0.1869
610	0.00609	  164.136	  0.1948
611	0.00610	  163.868	  0.2096
612	0.00611	  163.600	  0.1897
613	0.00612	  163.333	  0.1994
614	0.00613	  163.067	  0.2156
615	0.00614	  162.802	  0.2148
616	0.00615	  162.538	  0.2087
617	0.00616	  162.274	  0.1891
618	0.00617	  162.012	  0.1947
619	0.00618	  161.750	  0.1972
620	0.00619	  161.489	  0.1972
621	0.00620	  161.229	  0.1927
622	0.00621	  160.970	  0.1740
623	0.00622	  160.711	  0.1809
624	0.00623	  160.454	  0.1836
625	0.00624	  160.197	  0.1919
626	0.00625	  159.941	  0.2177
627	0.00626	  159.686	  0.1980
628	0.00627	  159.432	  0.1817
629	0.00628	  159.178	  0.1882
630	0.00629	  158.926	  0.1912
631	0.00630	  158.674	  0.1880
632	0.00631	  158.423	  0.1873
633	0.00632	  158.173	  0.1875
634	0.00633	  157.923	  0.1849
635	0.00634	  157.674	  0.1840
636	0.00635	  157.426	  0.1920
637	0.00636	  157.179	  0.1855
638	0.00637	  156.933	  0.1763
639	0.00638	  156.687	  0.1857
640	0.00639	  156.443	  0.1814
641	0.00640	  156.198	  0.1896
642	0.00641	  155.955	  0.1819
643	0.00642	  155.713	  0.1607
644	0.00643	  155.471	  0.1705
645	0.00644	  155.230	  0.1814
646	0.00645	  154.989	  0.1796
647	0.00646	  154.750	  0.1775
648	0.00647	  154.511	  0.1690
649	0.00648	  154.273	  0.1623
650	0.00649	  154.036	  0.1649
651	0.00650	  153.799	  0.1623
652	0.00651	  153.563	  0.1645
653	0.00652	  153.328	  0.1785
654	0.00653	  153.094	  0.1868
655	0.00654	  152.860	  0.1834
656	0.00655	  152.627	  0.1655
657	0.00656	  152.395	  0.1663
658	0.00657	  152.163	  0.1731
659	0.00658	  151.932	  0.1554
660	0.00659	  151.702	  0.1565
661	0.00660	  151.472	  0.1610
662	0.00661	  151.244	  0.1581
663	0.00662	  151.015	  0.1676
664	0.00663	  150.788	  0.1684
665	0.00664	  150.561	  0.1685
666	0.00665	  150.335	  0.1756
667	0.00666	  150.110	  0.1803
668	0.00667	  149.885	  0.1808
669	0.00668	  149.661	  0.1701
670	0.00669	  149.438	  0.1535
671	0.00670	  149.215	  0.1512
672	0.00671	  148.993	  0.1581
673	0.00672	  148.771	  0.1482
674	0.00673	  148.551	  0.1391
675	0.00674	  148.331	  0.1553
676	0.00675	  148.111	  0.1661
677	0.00676	  147.892	  0.1624
678	0.00677	  147.674	  0.1536
679	0.00678	  147.457	  0.1526
680	0.00679	  147.240	  0.1491
681	0.00680	  147.024	  0.1405
682	0.00681	  146.808	  0.1301
683	0.00682	  146.593	  0.1262
684	0.00683	  146.379	  0.1323
685	0.00684	  146.165	  0.1269
686	0.00685	  145.952	  0.1408
687	0.00686	  145.740	  0.1632
688	0.00687	  145.528	  0.1656
689	0.00688	  145.317	  0.1622
690	0.00689	  145.106	  0.1604
691	0.00690	  144.896	  0.1550
692	0.00691	  144.687	  0.1498
693	0.00692	  144.478	  0.1382
694	0.00693	  144.270	  0.1362
695	0.00694	  144.062	  0.1457
696	0.00695	  143.855	  0.1484
697	0.00696	  143.649	  0.1454
698	0.00697	  143.443	  0.1500
699	0.00698	  143.238	  0.1478
700	0.00699	  143.033	  0.1500
701	0.00700	  142.829	  0.1336
702	0.00701	  142.626	  0.1188
703	0.00702	  142.423	  0.1513
704	0.00703	  142.220	  0.1431
705	0.00704	  142.019	  0.1303
706	0.00705	  141.818	  0.1250
707	0.00706	  141.617	  0.1190
708	0.00707	  141.417	  0.1294
709	0.00708	  141.217	  0.1293
710	0.00709	  141.019	  0.1265
711	0.00710	  140.820	  0.1153
712	0.00711	  140.622	  0.1205
713	0.00712	  140.425	  0.1358
714	0.00713	  140.229	  0.1364
715	0.00714	  140.032	  0.1225
716	0.00715	  139.837	  0.1250
717	0.00716	  139.642	  0.1288
718	0.00717	  139.447	  0.1452
719	0.00718	  139.253	  0.1502
720	0.00719	  139.060	  0.1329
721	0.00720	  138.867	  0.1448
722	0.00721	  138.675	  0.1367
723	0.00722	  138.483	  0.1235
724	0.00723	  138.292	  0.1195
725	0.00724	  138.101	  0.1103
726	0.00725	  137.911	  0.1081
727	0.00726	  137.721	  0.1193
728	0.00727	  137.532	  0.1326
729	0.00728	  137.343	  0.1301
730	0.00729	  137.155	  0.1238
731	0.00730	  136.967	  0.1484
732	0.00731	  136.780	  0.1482
733	0.00732	  136.594	  0.1249
734	0.00733	  136.408	  0.1349
735	0.00734	  136.222	  0.1306
736	0.00735	  136.037	  0.1344
737	0.00736	  135.852	  0.1317
738	0.00737	  135.668	  0.1219
739	0.00738	  135.485	  0.1312
740	0.00739	  135.302	  0.1259
741	0.00740	  135.119	  0.1220
742	0.00741	  134.937	  0.1161
743	0.00742	  134.755	  0.1061
744	0.00743	  134.574	  0.1131
745	0.00744	  134.394	  0.1259
746	0.00745	  134.213	  0.1192
747	0.00746	  134.034	  0.1072
748	0.00747	  133.855	  0.1176
749	0.00748	  133.676	  0.1245
750	0.00749	  133.498	  0.1204
Projection # 25 - Tilt angle: -5.91
Radius	s(1/A)	Res(A)	NLOO2D
0	0.00000	1001232.062	  1.0000
1	0.00001	100123.203	  1.0000
2	0.00002	50061.602	  0.9999
3	0.00003	33374.402	  0.9998
4	0.00004	25030.801	  0.9998
5	0.00005	20024.641	  1.0000
6	0.00006	16687.201	  1.0000
7	0.00007	14303.315	  1.0000
8	0.00008	12515.400	  0.9999
9	0.00009	11124.801	  1.0000
10	0.00010	10012.320	  1.0000
11	0.00011	 9102.109	  1.0000
12	0.00012	 8343.601	  1.0000
13	0.00013	 7701.785	  1.0000
14	0.00014	 7151.658	  1.0000
15	0.00015	 6674.880	  1.0000
16	0.00016	 6257.700	  1.0000
17	0.00017	 5889.600	  0.9999
18	0.00018	 5562.400	  0.9999
19	0.00019	 5269.642	  0.9999
20	0.00020	 5006.160	  0.9999
21	0.00021	 4767.771	  1.0000
22	0.00022	 4551.055	  1.0000
23	0.00023	 4353.183	  1.0000
24	0.00024	 4171.800	  1.0000
25	0.00025	 4004.928	  0.9999
26	0.00026	 3850.893	  0.9999
27	0.00027	 3708.267	  0.9999
28	0.00028	 3575.829	  0.9998
29	0.00029	 3452.524	  0.9999
30	0.00030	 3337.440	  0.9999
31	0.00031	 3229.781	  0.9999
32	0.00032	 3128.850	  0.9999
33	0.00033	 3034.037	  0.9999
34	0.00034	 2944.800	  0.9999
35	0.00035	 2860.663	  0.9998
36	0.00036	 2781.200	  0.9997
37	0.00037	 2706.032	  0.9998
38	0.00038	 2634.821	  0.9997
39	0.00039	 2567.261	  0.9996
40	0.00040	 2503.080	  0.9997
41	0.00041	 2442.029	  0.9998
42	0.00042	 2383.886	  0.9998
43	0.00043	 2328.447	  0.9999
44	0.00044	 2275.527	  0.9999
45	0.00045	 2224.960	  0.9998
46	0.00046	 2176.591	  0.9997
47	0.00047	 2130.281	  0.9996
48	0.00048	 2085.900	  0.9997
49	0.00049	 2043.331	  0.9998
50	0.00050	 2002.464	  0.9996
51	0.00051	 1963.200	  0.9995
52	0.00052	 1925.446	  0.9996
53	0.00053	 1889.117	  0.9996
54	0.00054	 1854.133	  0.9995
55	0.00055	 1820.422	  0.9994
56	0.00056	 1787.914	  0.9994
57	0.00057	 1756.547	  0.9994
58	0.00058	 1726.262	  0.9995
59	0.00059	 1697.003	  0.9994
60	0.00060	 1668.720	  0.9994
61	0.00061	 1641.364	  0.9994
62	0.00062	 1614.890	  0.9994
63	0.00063	 1589.257	  0.9994
64	0.00064	 1564.425	  0.9992
65	0.00065	 1540.357	  0.9991
66	0.00066	 1517.018	  0.9991
67	0.00067	 1494.376	  0.9991
68	0.00068	 1472.400	  0.9991
69	0.00069	 1451.061	  0.9991
70	0.00070	 1430.332	  0.9991
71	0.00071	 1410.186	  0.9990
72	0.00072	 1390.600	  0.9988
73	0.00073	 1371.551	  0.9988
74	0.00074	 1353.016	  0.9988
75	0.00075	 1334.976	  0.9986
76	0.00076	 1317.411	  0.9985
77	0.00077	 1300.301	  0.9986
78	0.00078	 1283.631	  0.9987
79	0.00079	 1267.382	  0.9987
80	0.00080	 1251.540	  0.9986
81	0.00081	 1236.089	  0.9983
82	0.00082	 1221.015	  0.9981
83	0.00083	 1206.304	  0.9985
84	0.00084	 1191.943	  0.9985
85	0.00085	 1177.920	  0.9983
86	0.00086	 1164.223	  0.9981
87	0.00087	 1150.841	  0.9980
88	0.00088	 1137.764	  0.9979
89	0.00089	 1124.980	  0.9980
90	0.00090	 1112.480	  0.9977
91	0.00091	 1100.255	  0.9976
92	0.00092	 1088.296	  0.9979
93	0.00093	 1076.594	  0.9977
94	0.00094	 1065.141	  0.9975
95	0.00095	 1053.928	  0.9973
96	0.00096	 1042.950	  0.9972
97	0.00097	 1032.198	  0.9969
98	0.00098	 1021.665	  0.9967
99	0.00099	 1011.345	  0.9968
100	0.00100	 1001.232	  0.9970
101	0.00101	  991.319	  0.9968
102	0.00102	  981.600	  0.9968
103	0.00103	  972.070	  0.9963
104	0.00104	  962.723	  0.9960
105	0.00105	  953.554	  0.9962
106	0.00106	  944.559	  0.9957
107	0.00107	  935.731	  0.9958
108	0.00108	  927.067	  0.9959
109	0.00109	  918.562	  0.9961
110	0.00110	  910.211	  0.9960
111	0.00111	  902.011	  0.9950
112	0.00112	  893.957	  0.9947
113	0.00113	  886.046	  0.9946
114	0.00114	  878.274	  0.9948
115	0.00115	  870.637	  0.9948
116	0.00116	  863.131	  0.9944
117	0.00117	  855.754	  0.9943
118	0.00118	  848.502	  0.9933
119	0.00119	  841.371	  0.9932
120	0.00120	  834.360	  0.9936
121	0.00121	  827.464	  0.9935
122	0.00122	  820.682	  0.9933
123	0.00123	  814.010	  0.9930
124	0.00124	  807.445	  0.9923
125	0.00125	  800.986	  0.9924
126	0.00126	  794.629	  0.9925
127	0.00127	  788.372	  0.9920
128	0.00128	  782.213	  0.9918
129	0.00129	  776.149	  0.9919
130	0.00130	  770.178	  0.9915
131	0.00131	  764.299	  0.9909
132	0.00132	  758.509	  0.9909
133	0.00133	  752.806	  0.9904
134	0.00134	  747.188	  0.9911
135	0.00135	  741.653	  0.9897
136	0.00136	  736.200	  0.9886
137	0.00137	  730.826	  0.9890
138	0.00138	  725.530	  0.9885
139	0.00139	  720.311	  0.9881
140	0.00140	  715.166	  0.9876
141	0.00141	  710.094	  0.9873
142	0.00142	  705.093	  0.9872
143	0.00143	  700.162	  0.9870
144	0.00144	  695.300	  0.9859
145	0.00145	  690.505	  0.9856
146	0.00146	  685.775	  0.9853
147	0.00147	  681.110	  0.9857
148	0.00148	  676.508	  0.9857
149	0.00149	  671.968	  0.9850
150	0.00150	  667.488	  0.9836
151	0.00151	  663.068	  0.9824
152	0.00152	  658.705	  0.9830
153	0.00153	  654.400	  0.9826
154	0.00154	  650.151	  0.9815
155	0.00155	  645.956	  0.9806
156	0.00156	  641.815	  0.9785
157	0.00157	  637.727	  0.9773
158	0.00158	  633.691	  0.9788
159	0.00159	  629.706	  0.9790
160	0.00160	  625.770	  0.9779
161	0.00161	  621.883	  0.9779
162	0.00162	  618.044	  0.9767
163	0.00163	  614.253	  0.9746
164	0.00164	  610.507	  0.9721
165	0.00165	  606.807	  0.9700
166	0.00166	  603.152	  0.9721
167	0.00167	  599.540	  0.9722
168	0.00168	  595.971	  0.9697
169	0.00169	  592.445	  0.9697
170	0.00170	  588.960	  0.9680
171	0.00171	  585.516	  0.9678
172	0.00172	  582.112	  0.9691
173	0.00173	  578.747	  0.9669
174	0.00174	  575.421	  0.9650
175	0.00175	  572.133	  0.9629
176	0.00176	  568.882	  0.9631
177	0.00177	  565.668	  0.9645
178	0.00178	  562.490	  0.9631
179	0.00179	  559.347	  0.9619
180	0.00180	  556.240	  0.9635
181	0.00181	  553.167	  0.9627
182	0.00182	  550.128	  0.9585
183	0.00183	  547.121	  0.9568
184	0.00184	  544.148	  0.9545
185	0.00185	  541.207	  0.9535
186	0.00186	  538.297	  0.9519
187	0.00187	  535.418	  0.9503
188	0.00188	  532.570	  0.9507
189	0.00189	  529.752	  0.9502
190	0.00190	  526.964	  0.9504
191	0.00191	  524.205	  0.9498
192	0.00192	  521.475	  0.9491
193	0.00193	  518.773	  0.9443
194	0.00194	  516.099	  0.9417
195	0.00195	  513.452	  0.9468
196	0.00196	  510.833	  0.9443
197	0.00197	  508.240	  0.9387
198	0.00198	  505.673	  0.9365
199	0.00199	  503.132	  0.9311
200	0.00200	  500.616	  0.9307
201	0.00201	  498.125	  0.9337
202	0.00202	  495.659	  0.9302
203	0.00203	  493.218	  0.9256
204	0.00204	  490.800	  0.9297
205	0.00205	  488.406	  0.9305
206	0.00206	  486.035	  0.9266
207	0.00207	  483.687	  0.9282
208	0.00208	  481.362	  0.9268
209	0.00209	  479.058	  0.9250
210	0.00210	  476.777	  0.9243
211	0.00211	  474.518	  0.9208
212	0.00212	  472.279	  0.9155
213	0.00213	  470.062	  0.9159
214	0.00214	  467.865	  0.9206
215	0.00215	  465.689	  0.9170
216	0.00216	  463.533	  0.9168
217	0.00217	  461.397	  0.9151
218	0.00218	  459.281	  0.9065
219	0.00219	  457.184	  0.9054
220	0.00220	  455.105	  0.9028
221	0.00221	  453.046	  0.9064
222	0.00222	  451.005	  0.9028
223	0.00223	  448.983	  0.8986
224	0.00224	  446.979	  0.9050
225	0.00225	  444.992	  0.8996
226	0.00226	  443.023	  0.8977
227	0.00227	  441.071	  0.8987
228	0.00228	  439.137	  0.8927
229	0.00229	  437.219	  0.8928
230	0.00230	  435.318	  0.8950
231	0.00231	  433.434	  0.8929
232	0.00232	  431.566	  0.8926
233	0.00233	  429.713	  0.8910
234	0.00234	  427.877	  0.8840
235	0.00235	  426.056	  0.8837
236	0.00236	  424.251	  0.8849
237	0.00237	  422.461	  0.8758
238	0.00238	  420.686	  0.8747
239	0.00239	  418.926	  0.8779
240	0.00240	  417.180	  0.8759
241	0.00241	  415.449	  0.8715
242	0.00242	  413.732	  0.8657
243	0.00243	  412.030	  0.8606
244	0.00244	  410.341	  0.8722
245	0.00245	  408.666	  0.8725
246	0.00246	  407.005	  0.8603
247	0.00247	  405.357	  0.8633
248	0.00248	  403.723	  0.8641
249	0.00249	  402.101	  0.8638
250	0.00250	  400.493	  0.8582
251	0.00251	  398.897	  0.8548
252	0.00252	  397.314	  0.8551
253	0.00253	  395.744	  0.8543
254	0.00254	  394.186	  0.8516
255	0.00255	  392.640	  0.8499
256	0.00256	  391.106	  0.8445
257	0.00257	  389.584	  0.8392
258	0.00258	  388.074	  0.8434
259	0.00259	  386.576	  0.8381
260	0.00260	  385.089	  0.8325
261	0.00261	  383.614	  0.8321
262	0.00262	  382.150	  0.8333
263	0.00263	  380.697	  0.8366
264	0.00264	  379.255	  0.8363
265	0.00265	  377.823	  0.8327
266	0.00266	  376.403	  0.8245
267	0.00267	  374.993	  0.8206
268	0.00268	  373.594	  0.8128
269	0.00269	  372.205	  0.8071
270	0.00270	  370.827	  0.8192
271	0.00271	  369.458	  0.8182
272	0.00272	  368.100	  0.8078
273	0.00273	  366.752	  0.8010
274	0.00274	  365.413	  0.8094
275	0.00275	  364.084	  0.8054
276	0.00276	  362.765	  0.8013
277	0.00277	  361.456	  0.7987
278	0.00278	  360.155	  0.7928
279	0.00279	  358.865	  0.7965
280	0.00280	  357.583	  0.7968
281	0.00281	  356.310	  0.8014
282	0.00282	  355.047	  0.7857
283	0.00283	  353.792	  0.7829
284	0.00284	  352.546	  0.7975
285	0.00285	  351.310	  0.7995
286	0.00286	  350.081	  0.7822
287	0.00287	  348.861	  0.7716
288	0.00288	  347.650	  0.7796
289	0.00289	  346.447	  0.7845
290	0.00290	  345.252	  0.7804
291	0.00291	  344.066	  0.7743
292	0.00292	  342.888	  0.7718
293	0.00293	  341.717	  0.7672
294	0.00294	  340.555	  0.7651
295	0.00295	  339.401	  0.7707
296	0.00296	  338.254	  0.7754
297	0.00297	  337.115	  0.7648
298	0.00298	  335.984	  0.7602
299	0.00299	  334.860	  0.7587
300	0.00300	  333.744	  0.7507
301	0.00301	  332.635	  0.7475
302	0.00302	  331.534	  0.7418
303	0.00303	  330.440	  0.7450
304	0.00304	  329.353	  0.7482
305	0.00305	  328.273	  0.7386
306	0.00306	  327.200	  0.7397
307	0.00307	  326.134	  0.7494
308	0.00308	  325.075	  0.7498
309	0.00309	  324.023	  0.7424
310	0.00310	  322.978	  0.7387
311	0.00311	  321.940	  0.7273
312	0.00312	  320.908	  0.7104
313	0.00313	  319.882	  0.7037
314	0.00314	  318.864	  0.7147
315	0.00315	  317.851	  0.7262
316	0.00316	  316.846	  0.7228
317	0.00317	  315.846	  0.7181
318	0.00318	  314.853	  0.7241
319	0.00319	  313.866	  0.7175
320	0.00320	  312.885	  0.7101
321	0.00321	  311.910	  0.7121
322	0.00322	  310.942	  0.7012
323	0.00323	  309.979	  0.6917
324	0.00324	  309.022	  0.7040
325	0.00325	  308.071	  0.7106
326	0.00326	  307.126	  0.6981
327	0.00327	  306.187	  0.6858
328	0.00328	  305.254	  0.6734
329	0.00329	  304.326	  0.6721
330	0.00330	  303.404	  0.6709
331	0.00331	  302.487	  0.6636
332	0.00332	  301.576	  0.6614
333	0.00333	  300.670	  0.6707
334	0.00334	  299.770	  0.6741
335	0.00335	  298.875	  0.6643
336	0.00336	  297.986	  0.6544
337	0.00337	  297.102	  0.6528
338	0.00338	  296.223	  0.6553
339	0.00339	  295.349	  0.6617
340	0.00340	  294.480	  0.6648
341	0.00341	  293.616	  0.6605
342	0.00342	  292.758	  0.6501
343	0.00343	  291.904	  0.6454
344	0.00344	  291.056	  0.6486
345	0.00345	  290.212	  0.6373
346	0.00346	  289.373	  0.6243
347	0.00347	  288.539	  0.6266
348	0.00348	  287.710	  0.6331
349	0.00349	  286.886	  0.6387
350	0.00350	  286.066	  0.6307
351	0.00351	  285.251	  0.6225
352	0.00352	  284.441	  0.6260
353	0.00353	  283.635	  0.6194
354	0.00354	  282.834	  0.6148
355	0.00355	  282.037	  0.6110
356	0.00356	  281.245	  0.6106
357	0.00357	  280.457	  0.6051
358	0.00358	  279.674	  0.5951
359	0.00359	  278.895	  0.6005
360	0.00360	  278.120	  0.6059
361	0.00361	  277.350	  0.5950
362	0.00362	  276.583	  0.5972
363	0.00363	  275.822	  0.6057
364	0.00364	  275.064	  0.5915
365	0.00365	  274.310	  0.5712
366	0.00366	  273.561	  0.5703
367	0.00367	  272.815	  0.5994
368	0.00368	  272.074	  0.6085
369	0.00369	  271.337	  0.5925
370	0.00370	  270.603	  0.5694
371	0.00371	  269.874	  0.5629
372	0.00372	  269.148	  0.5694
373	0.00373	  268.427	  0.5676
374	0.00374	  267.709	  0.5806
375	0.00375	  266.995	  0.5855
376	0.00376	  266.285	  0.5759
377	0.00377	  265.579	  0.5679
378	0.00378	  264.876	  0.5615
379	0.00379	  264.177	  0.5450
380	0.00380	  263.482	  0.5392
381	0.00381	  262.791	  0.5509
382	0.00382	  262.103	  0.5465
383	0.00383	  261.418	  0.5441
384	0.00384	  260.738	  0.5354
385	0.00385	  260.060	  0.5392
386	0.00386	  259.387	  0.5395
387	0.00387	  258.716	  0.5307
388	0.00388	  258.049	  0.5345
389	0.00389	  257.386	  0.5284
390	0.00390	  256.726	  0.5324
391	0.00391	  256.070	  0.5519
392	0.00392	  255.416	  0.5478
393	0.00393	  254.766	  0.5342
394	0.00394	  254.120	  0.5388
395	0.00395	  253.476	  0.5384
396	0.00396	  252.836	  0.5291
397	0.00397	  252.200	  0.5159
398	0.00398	  251.566	  0.5096
399	0.00399	  250.935	  0.5040
400	0.00400	  250.308	  0.5103
401	0.00401	  249.684	  0.5184
402	0.00402	  249.063	  0.4968
403	0.00403	  248.445	  0.4845
404	0.00404	  247.830	  0.4893
405	0.00405	  247.218	  0.4863
406	0.00406	  246.609	  0.4896
407	0.00406	  246.003	  0.4921
408	0.00407	  245.400	  0.5073
409	0.00408	  244.800	  0.5074
410	0.00409	  244.203	  0.4879
411	0.00410	  243.609	  0.4843
412	0.00411	  243.018	  0.4793
413	0.00412	  242.429	  0.4752
414	0.00413	  241.843	  0.4813
415	0.00414	  241.261	  0.4862
416	0.00415	  240.681	  0.4821
417	0.00416	  240.104	  0.4753
418	0.00417	  239.529	  0.4677
419	0.00418	  238.958	  0.4595
420	0.00419	  238.389	  0.4726
421	0.00420	  237.822	  0.4653
422	0.00421	  237.259	  0.4439
423	0.00422	  236.698	  0.4497
424	0.00423	  236.140	  0.4464
425	0.00424	  235.584	  0.4419
426	0.00425	  235.031	  0.4418
427	0.00426	  234.481	  0.4567
428	0.00427	  233.933	  0.4565
429	0.00428	  233.387	  0.4332
430	0.00429	  232.845	  0.4273
431	0.00430	  232.304	  0.4348
432	0.00431	  231.767	  0.4263
433	0.00432	  231.231	  0.4257
434	0.00433	  230.699	  0.4239
435	0.00434	  230.168	  0.4223
436	0.00435	  229.640	  0.4352
437	0.00436	  229.115	  0.4265
438	0.00437	  228.592	  0.4195
439	0.00438	  228.071	  0.4189
440	0.00439	  227.553	  0.4215
441	0.00440	  227.037	  0.4330
442	0.00441	  226.523	  0.4331
443	0.00442	  226.012	  0.4135
444	0.00443	  225.503	  0.4009
445	0.00444	  224.996	  0.3967
446	0.00445	  224.492	  0.4023
447	0.00446	  223.989	  0.4197
448	0.00447	  223.489	  0.4047
449	0.00448	  222.992	  0.3871
450	0.00449	  222.496	  0.3950
451	0.00450	  222.003	  0.3852
452	0.00451	  221.512	  0.3797
453	0.00452	  221.023	  0.3958
454	0.00453	  220.536	  0.3869
455	0.00454	  220.051	  0.3704
456	0.00455	  219.568	  0.3947
457	0.00456	  219.088	  0.4144
458	0.00457	  218.610	  0.4078
459	0.00458	  218.133	  0.3936
460	0.00459	  217.659	  0.3864
461	0.00460	  217.187	  0.3975
462	0.00461	  216.717	  0.3932
463	0.00462	  216.249	  0.3805
464	0.00463	  215.783	  0.3758
465	0.00464	  215.319	  0.3803
466	0.00465	  214.857	  0.3814
467	0.00466	  214.397	  0.3626
468	0.00467	  213.938	  0.3620
469	0.00468	  213.482	  0.3744
